Name,AnimalType,SexuponOutcome,AgeuponOutcome,Breed,Color
Outros,Cat,Spayed Female,0.0123287671233,Domestic Shorthair Mix,Outros
NA,Cat,Unknown,0.05,Domestic Shorthair Mix,Orange Tabby
NA,Dog,Spayed Female,0.2,Beagle Mix,Tan/White
Outros,Dog,Spayed Female,0.4,Outros,Tricolor
NA,Cat,Unknown,0.0123287671233,Domestic Shorthair Mix,Outros
Outros,Dog,Neutered Male,0.0369863013699,Labrador Retriever Mix,Black/White
Outros,Dog,Neutered Male,0.5,Chihuahua Longhair Mix,Outros
NA,Dog,Intact Female,0.0041095890411,German Shepherd Mix,Outros
NA,Cat,Intact Female,0.05,Domestic Shorthair Mix,Outros
Buddy,Dog,Neutered Male,0.05,Outros,Outros
NA,Cat,Intact Male,0.0041095890411,Domestic Shorthair Mix,Black
Coco,Dog,Spayed Female,0.0205479452055,Rottweiler Mix,Outros
Shadow,Dog,Intact Male,0.05,Pit Bull Mix,Outros
NA,Cat,Intact Male,0.1,Domestic Shorthair Mix,Brown Tabby
Outros,Dog,Neutered Male,0.2,Dachshund Mix,Outros
Outros,Dog,Neutered Male,0.1,Outros,Tricolor
Outros,Cat,Neutered Male,0.15,Domestic Shorthair Mix,Black
Daisy,Dog,Spayed Female,0.1,Australian Kelpie Mix,Black/White
Outros,Cat,Spayed Female,0.6,Outros,Outros
Outros,Cat,Neutered Male,0.0287671232877,Domestic Shorthair Mix,Orange Tabby
NA,Cat,Intact Male,0.05,Domestic Medium Hair Mix,Outros
Outros,Dog,Neutered Male,0.3,Labrador Retriever,Outros
Coco,Dog,Spayed Female,0.15,Boxer Mix,Outros
Outros,Cat,Neutered Male,0.00821917808219,Domestic Shorthair Mix,Outros
NA,Dog,Neutered Male,0.1,Chihuahua Shorthair Mix,Outros
Outros,Dog,Neutered Male,0.0205479452055,Labrador Retriever Mix,Black/White
NA,Cat,Intact Female,0.00287671232877,Domestic Shorthair Mix,Outros
Outros,Dog,Intact Female,0.6,Outros,White
Outros,Dog,Neutered Male,0.05,Outros,White
Outros,Dog,Neutered Male,0.1,Labrador Retriever Mix,Brown/White
Outros,Dog,Intact Male,0.00821917808219,Outros,Outros
Outros,Dog,Neutered Male,0.1,Boxer Mix,White
Outros,Dog,Neutered Male,0.1,Chihuahua Longhair Mix,Brown/White
NA,Cat,Spayed Female,0.00821917808219,Domestic Shorthair Mix,Brown Tabby
Outros,Cat,Neutered Male,0.041095890411,Domestic Shorthair Mix,Outros
Outros,Cat,Spayed Female,0.0123287671233,Domestic Shorthair Mix,Black
Buddy,Dog,Neutered Male,0.35,Labrador Retriever Mix,Black/White
NA,Cat,Intact Male,0.00191780821918,Domestic Shorthair Mix,Outros
Outros,Cat,Intact Female,0.00821917808219,Domestic Shorthair Mix,Outros
NA,Cat,Neutered Male,0.05,Domestic Shorthair Mix,Black
Outros,Dog,Neutered Male,0.1,Outros,Outros
Outros,Dog,Intact Female,0.6,German Shepherd Mix,Outros
NA,Dog,Neutered Male,0.05,Labrador Retriever Mix,Black/White
Outros,Dog,Neutered Male,0.45,Chihuahua Shorthair Mix,Brown/White
NA,Cat,Neutered Male,0.15,Domestic Shorthair Mix,Black
Outros,Dog,Spayed Female,0.0041095890411,German Shepherd Mix,Outros
Outros,Dog,Neutered Male,0.1,Pointer Mix,Black/White
Outros,Cat,Neutered Male,0.00821917808219,Snowshoe Mix,Outros
NA,Dog,Intact Female,0.0123287671233,Labrador Retriever Mix,Black/White
Outros,Dog,Spayed Female,0.1,Pit Bull Mix,Outros
Outros,Cat,Neutered Male,0.00821917808219,Domestic Shorthair Mix,Outros
NA,Cat,Intact Female,0.4,Domestic Shorthair Mix,Outros
Outros,Dog,Neutered Male,0.05,Chihuahua Shorthair Mix,Outros
Outros,Dog,Neutered Male,0.0452054794521,Boxer Mix,Outros
Outros,Cat,Spayed Female,0.0123287671233,Domestic Shorthair Mix,Black
NA,Cat,Unknown,0.00287671232877,Domestic Shorthair Mix,Black
Outros,Dog,Neutered Male,0.05,German Shepherd Mix,Outros
Outros,Dog,Neutered Male,0.2,Australian Cattle Dog Mix,Black/White
Lucy,Dog,Spayed Female,0.7,Labrador Retriever Mix,Outros
Outros,Dog,Intact Female,0.15,Pit Bull Mix,Outros
NA,Cat,Intact Female,0.00287671232877,Domestic Shorthair Mix,Outros
Outros,Cat,Spayed Female,0.25,Domestic Shorthair Mix,Brown Tabby/White
Outros,Cat,Neutered Male,0.1,Domestic Shorthair Mix,Outros
NA,Cat,Neutered Male,0.0205479452055,Domestic Shorthair Mix,Brown Tabby
Outros,Dog,Spayed Female,0.00821917808219,Outros,Tricolor
NA,Cat,Unknown,0.000547945205479,Domestic Shorthair Mix,Outros
Outros,Cat,Neutered Male,0.0164383561644,Domestic Shorthair Mix,Brown Tabby
Outros,Cat,Spayed Female,0.35,Domestic Shorthair Mix,Outros
Outros,Dog,Neutered Male,0.0041095890411,Yorkshire Terrier Mix,White
Outros,Dog,Neutered Male,0.2,Outros,Outros
NA,Dog,Neutered Male,0.00821917808219,Outros,Tricolor
NA,Cat,Intact Female,0.05,Domestic Shorthair Mix,Outros
Outros,Cat,Spayed Female,0.15,Domestic Shorthair Mix,Brown Tabby
Outros,Dog,Intact Female,0.0164383561644,Pit Bull Mix,Outros
Outros,Dog,Neutered Male,0.05,Border Collie Mix,Outros
Outros,Cat,Spayed Female,0.05,Domestic Shorthair Mix,Brown Tabby/White
NA,Cat,Spayed Female,0.00821917808219,Domestic Shorthair Mix,Outros
Outros,Dog,Neutered Male,0.4,German Shepherd Mix,Outros
NA,Dog,Neutered Male,0.05,Outros,Outros
NA,Cat,Intact Male,0.1,Siamese Mix,Outros
Outros,Dog,Neutered Male,0.4,Yorkshire Terrier Mix,Outros
Outros,Cat,Neutered Male,0.041095890411,Outros,Black
NA,Dog,Intact Male,0.1,Chihuahua Shorthair Mix,Outros
Outros,Dog,Neutered Male,0.05,Outros,Outros
NA,Cat,Unknown,0.0328767123288,Domestic Shorthair Mix,Black/White
Outros,Cat,Spayed Female,0.0164383561644,Domestic Shorthair Mix,Black/White
Outros,Cat,Spayed Female,0.041095890411,Domestic Shorthair Mix,Outros
NA,Cat,Neutered Male,0.15,Siamese Mix,Outros
Outros,Cat,Neutered Male,0.0287671232877,Domestic Shorthair Mix,Black
Outros,Dog,Spayed Female,0.15,Rat Terrier Mix,Outros
Outros,Cat,Spayed Female,0.0369863013699,Domestic Medium Hair Mix,Outros
Outros,Dog,Neutered Male,0.1,Pit Bull Mix,Brown/White
Outros,Dog,Neutered Male,0.05,Chihuahua Shorthair Mix,Outros
NA,Cat,Intact Male,0.0164383561644,Domestic Shorthair Mix,Brown Tabby
Outros,Cat,Neutered Male,0.00821917808219,Domestic Shorthair Mix,Brown Tabby/White
NA,Cat,Intact Female,0.00013698630137,Domestic Shorthair Mix,Outros
NA,Cat,Intact Male,0.00191780821918,Domestic Shorthair Mix,Brown Tabby
NA,Cat,Unknown,0.0205479452055,Domestic Shorthair Mix,Brown Tabby
Outros,Dog,Neutered Male,0.1,Anatol Shepherd Mix,Tan/White
Outros,Dog,Spayed Female,0.3,Outros,Outros
NA,Dog,Spayed Female,0.1,Catahoula Mix,Outros
NA,Dog,Intact Female,0.000958904109589,Labrador Retriever Mix,Outros
Outros,Dog,Neutered Male,0.1,Outros,Outros
Outros,Dog,Neutered Male,0.1,Outros,Brown/White
Outros,Cat,Spayed Female,0.00821917808219,Domestic Shorthair Mix,Black/White
NA,Cat,Spayed Female,0.00821917808219,Domestic Shorthair Mix,Outros
Outros,Dog,Neutered Male,0.05,Boxer Mix,Outros
Outros,Cat,Neutered Male,0.4,Domestic Shorthair Mix,Brown Tabby
NA,Cat,Intact Female,0.00383561643836,Domestic Shorthair Mix,Outros
Max,Dog,Neutered Male,0.3,German Shepherd Mix,Outros
Outros,Cat,Intact Female,0.5,Siamese Mix,Outros
Outros,Cat,Spayed Female,0.0205479452055,Domestic Shorthair Mix,Black
Outros,Dog,Neutered Male,0.00821917808219,German Shepherd Mix,Brown/White
NA,Dog,Intact Male,0.05,Pit Bull Mix,Outros
Leo,Cat,Neutered Male,0.00821917808219,Domestic Shorthair Mix,Brown Tabby/White
Outros,Cat,Spayed Female,0.15,Domestic Shorthair Mix,Outros
Outros,Dog,Spayed Female,0.35,Labrador Retriever Mix,Outros
Outros,Dog,Spayed Female,0.3,Chihuahua Shorthair Mix,Brown/White
NA,Cat,Intact Female,0.25,Outros,Outros
NA,Cat,Neutered Male,0.0123287671233,Domestic Shorthair Mix,Outros
Outros,Cat,Spayed Female,0.0123287671233,Domestic Shorthair Mix,Brown Tabby
Outros,Dog,Neutered Male,0.00821917808219,Pit Bull Mix,Tan/White
Outros,Dog,Neutered Male,0.1,Outros,Outros
Outros,Dog,Intact Male,0.0041095890411,Shih Tzu Mix,Outros
Outros,Dog,Spayed Female,0.05,Labrador Retriever Mix,Black/White
Outros,Cat,Neutered Male,0.05,Domestic Shorthair Mix,Outros
Outros,Cat,Spayed Female,0.00821917808219,Domestic Longhair Mix,Orange Tabby
NA,Dog,Neutered Male,0.25,Pit Bull Mix,Outros
Outros,Cat,Spayed Female,0.05,Domestic Shorthair Mix,Outros
Diamond,Dog,Intact Female,0.05,Pit Bull Mix,Tricolor
Outros,Dog,Spayed Female,0.05,Outros,Tan/White
Outros,Dog,Intact Male,0.0164383561644,Chihuahua Shorthair Mix,Outros
Outros,Dog,Spayed Female,0.1,Chihuahua Shorthair Mix,Black
Outros,Cat,Intact Female,0.00821917808219,Domestic Shorthair Mix,Outros
Outros,Dog,Spayed Female,0.15,Outros,Black/White
Outros,Cat,Neutered Male,0.0205479452055,Domestic Longhair Mix,Outros
Outros,Cat,Intact Female,0.1,Domestic Shorthair Mix,Outros
NA,Cat,Intact Female,0.00191780821918,Domestic Shorthair Mix,Outros
Toby,Dog,Neutered Male,0.3,Outros,Outros
Outros,Cat,Intact Male,0.0041095890411,Domestic Shorthair Mix,Orange Tabby
Outros,Dog,Neutered Male,0.0164383561644,Labrador Retriever Mix,Black/White
Outros,Dog,Spayed Female,0.1,Pit Bull Mix,Tan/White
Outros,Dog,Spayed Female,0.1,Chihuahua Shorthair Mix,Outros
Outros,Cat,Intact Female,0.0041095890411,Domestic Shorthair Mix,Outros
Outros,Cat,Intact Female,0.1,Domestic Shorthair Mix,Orange Tabby
Outros,Cat,Intact Female,0.0041095890411,Domestic Shorthair Mix,Outros
Outros,Cat,Spayed Female,0.05,Domestic Shorthair Mix,Black
Outros,Dog,Neutered Male,0.15,Miniature Poodle Mix,Outros
NA,Cat,Unknown,0.00287671232877,Domestic Shorthair Mix,Outros
Outros,Dog,Intact Male,0.0123287671233,Outros,Brown/White
NA,Cat,Intact Male,0.1,Domestic Longhair Mix,Black/White
Outros,Cat,Spayed Female,0.5,Domestic Shorthair Mix,Outros
Outros,Dog,Spayed Female,0.1,Chihuahua Shorthair Mix,Outros
Outros,Cat,Neutered Male,0.0123287671233,Domestic Shorthair Mix,Outros
Outros,Dog,Neutered Male,0.35,Outros,Tan/White
Outros,Dog,Spayed Female,0.15,Outros,Outros
Outros,Dog,Neutered Male,0.25,Labrador Retriever,Outros
Outros,Cat,Neutered Male,0.00821917808219,Domestic Shorthair Mix,Black
Max,Dog,Neutered Male,0.05,Chihuahua Shorthair Mix,Tricolor
Outros,Cat,Spayed Female,0.0205479452055,Domestic Medium Hair Mix,Brown Tabby/White
NA,Cat,Intact Female,0.00383561643836,Domestic Shorthair Mix,Outros
Outros,Dog,Intact Male,0.15,Rottweiler Mix,Outros
Outros,Dog,Neutered Male,0.25,Siberian Husky Mix,Outros
NA,Dog,Spayed Female,0.05,Outros,Black/White
Outros,Dog,Spayed Female,0.45,Australian Cattle Dog Mix,Outros
NA,Cat,Unknown,0.000958904109589,Domestic Shorthair Mix,Outros
Outros,Cat,Spayed Female,0.1,Domestic Longhair Mix,Brown Tabby
Outros,Cat,Intact Female,0.0041095890411,Domestic Shorthair Mix,Brown Tabby/White
Outros,Dog,Neutered Male,0.15,Great Pyrenees Mix,White
Daisy,Dog,Spayed Female,0.0246575342466,Chihuahua Shorthair Mix,Black/White
NA,Cat,Unknown,0.0328767123288,Domestic Shorthair Mix,Black/White
NA,Cat,Spayed Female,0.0123287671233,Domestic Longhair Mix,Outros
NA,Cat,Intact Female,0.0041095890411,Domestic Shorthair Mix,Outros
Outros,Dog,Intact Male,0.0246575342466,Outros,Outros
NA,Dog,Intact Female,0.1,Pit Bull Mix,Outros
NA,Cat,Spayed Female,0.00821917808219,Domestic Shorthair Mix,Outros
NA,Cat,Intact Male,0.0041095890411,Domestic Shorthair Mix,Black/White
NA,Dog,Intact Male,0.0041095890411,Pit Bull Mix,Outros
Outros,Dog,Neutered Male,0.5,Miniature Schnauzer Mix,Outros
NA,Cat,Intact Female,0.00191780821918,Domestic Shorthair Mix,White
Outros,Cat,Neutered Male,0.0041095890411,Domestic Shorthair Mix,Outros
Outros,Dog,Neutered Male,0.1,Chihuahua Shorthair Mix,Brown/White
NA,Dog,Spayed Female,0.0123287671233,Chihuahua Shorthair Mix,Outros
NA,Cat,Unknown,0.00013698630137,Domestic Shorthair Mix,Outros
NA,Cat,Intact Female,0.1,Outros,Black/White
Outros,Dog,Spayed Female,0.0205479452055,Pit Bull Mix,Black/White
NA,Dog,Intact Male,0.0287671232877,Staffordshire Mix,Black/White
Outros,Dog,Intact Female,0.5,Chihuahua Shorthair Mix,Outros
Daisy,Cat,Spayed Female,0.00821917808219,Domestic Shorthair Mix,Black
Outros,Dog,Spayed Female,0.05,Chihuahua Shorthair Mix,Outros
Outros,Dog,Intact Male,0.05,Outros,Outros
Outros,Dog,Spayed Female,0.0041095890411,Outros,Outros
Outros,Dog,Neutered Male,0.05,Chihuahua Shorthair Mix,Brown/White
Lucy,Dog,Spayed Female,0.0164383561644,Outros,Outros
Outros,Cat,Intact Female,0.1,Domestic Shorthair Mix,Outros
Outros,Cat,Spayed Female,0.25,Domestic Shorthair Mix,Outros
NA,Cat,Spayed Female,0.05,Domestic Shorthair Mix,Brown Tabby
NA,Cat,Unknown,0.000958904109589,Domestic Shorthair Mix,Black/White
Outros,Cat,Spayed Female,0.0246575342466,Domestic Shorthair Mix,Outros
Outros,Cat,Neutered Male,0.0041095890411,Domestic Shorthair Mix,Orange Tabby
Bella,Dog,Spayed Female,0.25,German Shepherd Mix,Black
NA,Dog,Intact Female,0.05,Pit Bull Mix,Tan/White
Outros,Dog,Neutered Male,0.2,Outros,Black/White
Outros,Cat,Spayed Female,0.05,Domestic Shorthair Mix,Outros
NA,Dog,Intact Male,0.5,German Shepherd Mix,Outros
NA,Cat,Neutered Male,0.5,Domestic Shorthair Mix,Outros
Outros,Cat,Spayed Female,0.3,Domestic Shorthair Mix,Black/White
Lady,Dog,Spayed Female,0.05,Outros,Tan/White
Oreo,Dog,Neutered Male,0.0287671232877,Labrador Retriever Mix,Outros
Outros,Dog,Spayed Female,0.35,Australian Cattle Dog Mix,Outros
Outros,Dog,Intact Male,0.1,Outros,Outros
NA,Cat,Unknown,0.00191780821918,Domestic Shorthair Mix,Brown Tabby
Outros,Dog,Spayed Female,0.1,Outros,Outros
Outros,Dog,Neutered Male,0.6,Labrador Retriever Mix,Outros
NA,Cat,Neutered Male,0.1,Outros,Brown Tabby
NA,Cat,Intact Female,0.0041095890411,Domestic Shorthair Mix,Outros
Outros,Cat,Spayed Female,0.041095890411,Domestic Shorthair Mix,Outros
Outros,Cat,Spayed Female,0.0246575342466,Domestic Shorthair Mix,Outros
NA,Dog,Neutered Male,0.00821917808219,German Shepherd Mix,Outros
Outros,Dog,Intact Male,0.1,Outros,Black/White
NA,Cat,Spayed Female,0.0246575342466,Domestic Shorthair Mix,Outros
Outros,Dog,Neutered Male,0.00821917808219,German Shepherd Mix,Outros
Outros,Dog,Spayed Female,0.1,Chihuahua Shorthair Mix,Tricolor
Oreo,Dog,Spayed Female,0.15,Outros,Tricolor
NA,Cat,Intact Female,0.05,Domestic Shorthair Mix,Outros
Outros,Dog,Neutered Male,0.0123287671233,Outros,White
Outros,Dog,Neutered Male,0.0041095890411,Border Collie Mix,Outros
Charlie,Cat,Neutered Male,0.3,Domestic Shorthair Mix,Orange Tabby
Outros,Cat,Neutered Male,0.5,Domestic Shorthair Mix,Orange Tabby
NA,Dog,Intact Female,0.05,Shih Tzu Mix,Outros
NA,Dog,Intact Female,0.0123287671233,Beagle Mix,Outros
Outros,Dog,Spayed Female,0.15,Outros,White
NA,Dog,Intact Male,0.15,Pit Bull Mix,Outros
Outros,Cat,Spayed Female,0.1,Domestic Longhair Mix,Brown Tabby/White
Outros,Cat,Intact Male,0.0041095890411,Domestic Shorthair Mix,Black/White
Outros,Dog,Spayed Female,0.05,Jack Russell Terrier Mix,Outros
Outros,Cat,Neutered Male,0.0123287671233,Domestic Shorthair Mix,Black
Outros,Cat,Neutered Male,0.00821917808219,Domestic Shorthair Mix,Orange Tabby
Charlie,Dog,Neutered Male,0.2,Shih Tzu Mix,Outros
Outros,Cat,Intact Male,0.0123287671233,Domestic Shorthair Mix,Outros
Outros,Dog,Neutered Male,0.0246575342466,Outros,Outros
Outros,Cat,Spayed Female,0.0164383561644,Domestic Medium Hair Mix,Outros
Outros,Cat,Spayed Female,0.00821917808219,Domestic Longhair Mix,Black
Outros,Dog,Neutered Male,0.1,German Shepherd Mix,Outros
NA,Cat,Neutered Male,0.0452054794521,Outros,White
Oreo,Dog,Neutered Male,0.1,Outros,Outros
NA,Dog,Neutered Male,0.0246575342466,Chihuahua Shorthair Mix,Outros
Outros,Cat,Spayed Female,0.4,Outros,Outros
NA,Cat,Unknown,0.00191780821918,Domestic Shorthair Mix,Brown Tabby
Outros,Dog,Spayed Female,0.00821917808219,Beagle Mix,Outros
NA,Cat,Intact Female,0.000958904109589,Domestic Shorthair Mix,Brown Tabby
Outros,Dog,Intact Female,0.00191780821918,Chihuahua Shorthair Mix,Outros
NA,Dog,Spayed Female,0.05,Chihuahua Shorthair,Outros
Outros,Dog,Spayed Female,0.1,Chihuahua Shorthair,Outros
Outros,Cat,Spayed Female,0.0246575342466,Domestic Shorthair Mix,Outros
NA,Cat,Intact Male,0.000958904109589,Domestic Shorthair Mix,Orange Tabby
Outros,Dog,Spayed Female,0.1,Pit Bull Mix,Outros
NA,Dog,Unknown,0.05,Cairn Terrier Mix,Outros
NA,Cat,Neutered Male,0.05,Domestic Shorthair Mix,Brown Tabby
NA,Cat,Spayed Female,0.00821917808219,Outros,Outros
Outros,Cat,Neutered Male,0.4,Domestic Shorthair Mix,Black
Outros,Dog,Spayed Female,0.0328767123288,Chihuahua Shorthair Mix,Black/White
Outros,Dog,Spayed Female,0.00821917808219,German Shepherd Mix,Outros
NA,Cat,Intact Female,0.4,Domestic Medium Hair Mix,White
Outros,Dog,Spayed Female,0.2,Outros,Outros
Bella,Dog,Spayed Female,0.1,Pit Bull Mix,Outros
Outros,Dog,Neutered Male,0.0164383561644,Australian Cattle Dog Mix,Outros
NA,Cat,Intact Male,0.0041095890411,Domestic Shorthair Mix,Outros
Outros,Cat,Neutered Male,0.0041095890411,Domestic Longhair Mix,Brown Tabby
Outros,Cat,Neutered Male,0.00821917808219,Siamese Mix,Outros
NA,Dog,Spayed Female,0.05,Outros,White
Outros,Cat,Intact Male,0.0041095890411,Domestic Shorthair Mix,Outros
Outros,Dog,Intact Female,0.00821917808219,Australian Shepherd Mix,Tricolor
NA,Cat,Intact Female,0.05,Domestic Shorthair Mix,Outros
NA,Dog,Intact Female,0.5,Chihuahua Shorthair Mix,Tan/White
Outros,Dog,Spayed Female,0.3,Outros,Outros
Milo,Dog,Intact Male,0.0205479452055,Outros,Outros
NA,Cat,Unknown,0.0246575342466,Domestic Shorthair Mix,Orange Tabby
Outros,Dog,Spayed Female,0.15,Pit Bull Mix,Brown/White
Outros,Dog,Spayed Female,0.05,Chihuahua Longhair Mix,Tan/White
Outros,Dog,Neutered Male,0.0205479452055,Dachshund/Chihuahua Shorthair,Outros
NA,Cat,Intact Male,0.00287671232877,Domestic Shorthair Mix,Orange Tabby
NA,Dog,Neutered Male,0.00821917808219,Labrador Retriever Mix,Black
Max,Dog,Neutered Male,0.05,Outros,Outros
Outros,Dog,Neutered Male,0.15,Labrador Retriever Mix,Brown/White
Outros,Dog,Intact Female,0.05,Miniature Poodle Mix,Outros
Outros,Dog,Spayed Female,0.25,Outros,White
NA,Cat,Intact Male,0.00821917808219,Domestic Shorthair Mix,Brown Tabby
NA,Dog,Spayed Female,0.00821917808219,Outros,Black/White
NA,Cat,Intact Male,0.00383561643836,Domestic Shorthair Mix,Black
Outros,Cat,Intact Female,0.1,Domestic Shorthair Mix,Outros
Toby,Dog,Intact Male,0.2,German Shepherd Mix,Outros
Outros,Dog,Neutered Male,0.05,American Bulldog Mix,Outros
Outros,Dog,Neutered Male,0.05,Chihuahua Shorthair Mix,Outros
NA,Dog,Intact Male,0.0164383561644,Dachshund Mix,Outros
NA,Cat,Intact Male,0.041095890411,Domestic Longhair Mix,Brown/White
Outros,Cat,Neutered Male,0.1,Outros,Outros
Outros,Dog,Spayed Female,0.25,Chihuahua Shorthair Mix,Outros
Outros,Cat,Spayed Female,0.35,Domestic Shorthair Mix,Outros
NA,Cat,Intact Male,0.05,Domestic Shorthair Mix,Brown Tabby
Outros,Dog,Neutered Male,0.05,Pit Bull Mix,Outros
Outros,Cat,Spayed Female,0.0164383561644,Domestic Shorthair Mix,Outros
Daisy,Dog,Spayed Female,0.2,Dachshund Mix,Outros
Outros,Dog,Spayed Female,0.1,Pit Bull Mix,Tan/White
NA,Dog,Neutered Male,0.041095890411,Yorkshire Terrier Mix,Outros
Outros,Dog,Spayed Female,0.25,Outros,Outros
Roxy,Dog,Spayed Female,0.05,Outros,Outros
Outros,Dog,Spayed Female,0.0287671232877,Outros,Outros
NA,Cat,Intact Male,0.00191780821918,Domestic Shorthair Mix,Brown Tabby/White
NA,Dog,Neutered Male,0.0123287671233,Chihuahua Shorthair Mix,Outros
Outros,Dog,Spayed Female,0.3,Outros,Outros
Outros,Cat,Intact Male,0.00383561643836,Domestic Shorthair Mix,Brown Tabby/White
Outros,Dog,Neutered Male,0.1,Pit Bull Mix,Outros
Outros,Dog,Spayed Female,0.00821917808219,Chihuahua Shorthair Mix,Tan/White
Outros,Dog,Spayed Female,0.1,Labrador Retriever Mix,Black
Outros,Dog,Spayed Female,0.00821917808219,Chihuahua Longhair Mix,Outros
Outros,Cat,Spayed Female,0.0041095890411,Domestic Longhair Mix,Brown Tabby
Outros,Cat,Intact Male,0.0041095890411,Domestic Shorthair Mix,Brown Tabby
NA,Cat,Unknown,0.0164383561644,Domestic Longhair Mix,Outros
Outros,Dog,Neutered Male,0.05,Australian Kelpie Mix,Outros
Outros,Cat,Neutered Male,0.15,Domestic Longhair Mix,Brown Tabby/White
Outros,Cat,Spayed Female,0.75,Domestic Longhair Mix,Black/White
Outros,Dog,Spayed Female,0.041095890411,Labrador Retriever Mix,Outros
Outros,Dog,Neutered Male,0.05,Outros,Outros
Outros,Dog,Neutered Male,0.25,Chihuahua Shorthair Mix,Black
NA,Cat,Unknown,0.000547945205479,Domestic Shorthair Mix,Orange Tabby
Outros,Dog,Spayed Female,0.25,German Shepherd Mix,White
Outros,Cat,Intact Female,0.00821917808219,Domestic Shorthair Mix,Brown Tabby
Outros,Cat,Spayed Female,0.05,Domestic Shorthair Mix,Brown Tabby
NA,Cat,Unknown,0.00191780821918,Domestic Shorthair Mix,Brown Tabby
NA,Cat,Neutered Male,0.1,Domestic Shorthair Mix,Orange Tabby
Sam,Cat,Neutered Male,0.7,Domestic Shorthair Mix,Orange Tabby
Lucky,Dog,Intact Male,0.7,Siberian Husky Mix,Black/White
Outros,Dog,Intact Male,0.0205479452055,Great Pyrenees Mix,White
Outros,Dog,Neutered Male,0.45,Boxer Mix,Tan/White
Outros,Dog,Neutered Male,0.05,Outros,Tan/White
NA,Cat,Unknown,0.00041095890411,Domestic Shorthair Mix,Outros
NA,Dog,Intact Female,0.00821917808219,Labrador Retriever Mix,Brown/White
Outros,Cat,Intact Male,0.0123287671233,Domestic Shorthair Mix,Brown Tabby
Outros,Dog,Spayed Female,0.35,Pit Bull Mix,Outros
Outros,Dog,Spayed Female,0.05,Outros,Black/White
NA,Dog,Intact Female,0.00821917808219,Pit Bull Mix,Outros
Duke,Dog,Neutered Male,0.3,Outros,White
Outros,Dog,Neutered Male,0.1,Labrador Retriever Mix,Outros
Outros,Dog,Spayed Female,0.00821917808219,Labrador Retriever Mix,Outros
NA,Cat,Intact Male,0.00287671232877,Domestic Shorthair Mix,Brown Tabby
Outros,Cat,Neutered Male,0.041095890411,Siamese Mix,Outros
NA,Cat,Intact Female,0.05,Domestic Shorthair,Outros
Outros,Cat,Neutered Male,0.00821917808219,Domestic Medium Hair Mix,Black/White
Outros,Cat,Spayed Female,0.00821917808219,Domestic Shorthair Mix,Outros
Outros,Cat,Spayed Female,0.0041095890411,Domestic Shorthair Mix,Outros
NA,Cat,Intact Female,0.00191780821918,Domestic Shorthair Mix,Outros
Outros,Dog,Neutered Male,0.25,German Shepherd,Outros
Outros,Dog,Spayed Female,0.7,German Shepherd Mix,Outros
Outros,Dog,Unknown,0.05,Outros,Outros
Outros,Dog,Neutered Male,0.1,Outros,Tan/White
Outros,Dog,Spayed Female,0.05,Outros,Outros
